pi_rx_time_ns,topic,type,node,protocol,exp,t_local_us,bus_v,current_mA,power_mW,wifi_rssi,mqtt_retain,pipeline_version
1776100740442258000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,269908476,5.04,66.24732,332.2137,-30,0,0.2.1
1776100740544305000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,270008468,5.04125,66.14961,332.2137,-30,0,0.2.1
1776100740648426000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,270108509,5.04,66.34504,337.0992,-30,0,0.2.1
1776100740750538000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,270208479,5.04125,66.24732,332.2137,-30,0,0.2.1
1776100740842265000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,270308489,5.03875,66.24732,332.2137,-30,0,0.2.1
1776100740943745000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,270408458,5.04,66.05191,337.0992,-29,0,0.2.1
1776100741042336000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,270508542,4.88125,148.9099,727.9389,-30,0,0.2.1
1776100741142241000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,270608486,5.04,66.24732,332.2137,-31,0,0.2.1
1776100741243049000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,270708489,5.04,65.95419,320,-31,0,0.2.1
1776100741342287000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,270808497,5.04125,66.34504,337.0992,-29,0,0.2.1
1776100741465171000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,270908534,5.03875,66.24732,332.2137,-30,0,0.2.1
1776100741542364000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,271008563,4.86375,149.4962,727.9389,-29,0,0.2.1
1776100741642821000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,271108501,5.04,66.14961,337.0992,-36,0,0.2.1
1776100741747466000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,271208459,5.03875,66.34504,337.0992,-35,0,0.2.1
1776100741847756000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,271308563,4.87375,145.0015,708.3969,-36,0,0.2.1
1776100741952563000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,271408524,5.04,66.14961,337.0992,-30,0,0.2.1
1776100742042307000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,271508510,4.8725,150.1801,732.8245,-36,0,0.2.1
1776100742142333000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,271608524,5.04,66.24732,332.2137,-30,0,0.2.1
1776100742242312000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,271708524,5.04,66.24732,315.1145,-30,0,0.2.1
1776100742344350000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,271808499,5.04,66.34504,337.0992,-30,0,0.2.1
1776100742450182000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,271908534,5.04,66.24732,332.2137,-36,0,0.2.1
1776100742543391000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,272008524,5.03875,66.24732,332.2137,-30,0,0.2.1
1776100742642597000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,272108531,5.04,66.05191,337.0992,-35,0,0.2.1
1776100742745823000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,272208524,5.04,66.34504,337.0992,-30,0,0.2.1
1776100742852049000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,272308544,4.8625,149.3008,725.4962,-29,0,0.2.1
1776100742944598000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,272408540,4.88,145.2946,681.5267,-31,0,0.2.1
1776100743046955000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,272508494,4.87125,145.5878,713.2824,-30,0,0.2.1
1776100743147024000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,272608524,5.04,66.34504,337.0992,-29,0,0.2.1
1776100743248209000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,272708490,5.04,66.24732,332.2137,-30,0,0.2.1
1776100743344023000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,272808501,5.04,66.14961,337.0992,-29,0,0.2.1
1776100743442221000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,272908479,5.045,66.34504,337.0992,-30,0,0.2.1
1776100743547811000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,273008468,5.03875,66.54046,337.0992,-29,0,0.2.1
1776100743650552000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,273108497,5.04,66.14961,337.0992,-30,0,0.2.1
1776100743742407000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,273208535,5.03875,66.44274,337.0992,-30,0,0.2.1
1776100743843957000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,273308476,5.04,66.34504,337.0992,-29,0,0.2.1
1776100743953957000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,273408535,5.04,66.24732,320,-36,0,0.2.1
1776100744044725000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,273508493,4.87375,122.4305,615.5725,-36,0,0.2.1
1776100744142315000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,273608509,5.04125,66.14961,332.2137,-36,0,0.2.1
1776100744242188000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,273708501,5.04,66.34504,337.0992,-29,0,0.2.1
1776100744361431000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,273808468,5.04,66.24732,512.9771,-30,0,0.2.1
1776100744444708000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,273908462,5.03875,66.44274,337.0992,-29,0,0.2.1
1776100744541926000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,274008535,5.03875,66.34504,337.0992,-30,0,0.2.1
1776100744651071000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,274108462,5.04,66.24732,324.8855,-36,0,0.2.1
1776100744746726000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,274208520,5.04,66.63816,337.0992,-30,0,0.2.1
1776100744855809000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,274308479,5.04,66.34504,337.0992,-30,0,0.2.1
1776100744950455000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,274408530,5.03875,66.34504,337.0992,-30,0,0.2.1
1776100745042160000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,274508487,5.03375,72.01221,337.0992,-36,0,0.2.1
1776100745144866000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,274608472,5.045,66.44274,337.0992,-30,0,0.2.1
1776100745242233000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,274708501,5.04,66.34504,337.0992,-30,0,0.2.1
1776100745342112000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,274808506,4.8875,74.25954,732.8245,-30,0,0.2.1
1776100745442173000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,274908479,5.04,66.44274,337.0992,-29,0,0.2.1
1776100745542207000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,275008497,5.04,66.34504,337.0992,-30,0,0.2.1
1776100745642103000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,275108531,5.04,66.34504,320,-30,0,0.2.1
1776100745742173000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,275208497,5.04,66.44274,337.0992,-30,0,0.2.1
1776100745842271000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,275308520,5.04125,66.34504,337.0992,-30,0,0.2.1
1776100745943475000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,275408458,5.03875,66.34504,337.0992,-30,0,0.2.1
1776100746042377000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,275508534,5.0375,66.34504,337.0992,-29,0,0.2.1
1776100746142211000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,275608458,5.04,66.44274,337.0992,-30,0,0.2.1
1776100746242372000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,275708501,5.03875,66.44274,337.0992,-30,0,0.2.1
1776100746342280000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,275808491,4.8675,149.5939,683.9694,-30,0,0.2.1
1776100746442493000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,275908497,5.04,66.54046,337.0992,-30,0,0.2.1
1776100746542324000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,276008468,5.04125,66.34504,337.0992,-29,0,0.2.1
1776100746642402000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,276108479,5.04,66.34504,337.0992,-29,0,0.2.1
1776100746742269000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,276208472,5.04125,66.54046,337.0992,-29,0,0.2.1
1776100746845385000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,276308549,5.04125,66.34504,337.0992,-36,0,0.2.1
1776100746941453000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,276408497,5.04,66.34504,337.0992,-30,0,0.2.1
1776100747044043000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,276508549,5.03875,66.34504,337.0992,-30,0,0.2.1
1776100747142246000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,276608486,5.04,66.34504,337.0992,-30,0,0.2.1
1776100747242483000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,276708476,5.04125,66.34504,337.0992,-35,0,0.2.1
1776100747344122000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,276808583,4.88375,145.4901,725.4962,-29,0,0.2.1
1776100747442417000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,276908489,5.03875,66.34504,337.0992,-30,0,0.2.1
1776100747544896000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,277008524,5.04125,66.34504,337.0992,-31,0,0.2.1
1776100747642317000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,277108477,5.03875,66.34504,337.0992,-29,0,0.2.1
1776100747750675000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,277208530,5.03875,66.34504,337.0992,-30,0,0.2.1
1776100747858473000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,277308524,5.045,66.34504,337.0992,-30,0,0.2.1
1776100747949032000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,277408468,5.03875,66.44274,337.0992,-36,0,0.2.1
1776100748042599000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,277508502,5.03875,66.44274,332.2137,-36,0,0.2.1
1776100748142369000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,277608486,5.04,66.34504,337.0992,-30,0,0.2.1
1776100748242365000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,277708522,5.04,66.44274,337.0992,-30,0,0.2.1
1776100748342544000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,277808468,4.88125,140.8977,688.8549,-30,0,0.2.1
1776100748442482000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,277908493,5.04,66.24732,337.0992,-30,0,0.2.1
1776100748542615000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,278008546,5.04125,66.34504,337.0992,-30,0,0.2.1
1776100748642453000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,278108588,5.04,66.34504,337.0992,-29,0,0.2.1
1776100748742339000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,278208520,5.04,66.34504,337.0992,-36,0,0.2.1
1776100748842071000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,278308509,5.04,66.34504,337.0992,-30,0,0.2.1
1776100748941919000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,278408520,5.04125,66.34504,337.0992,-30,0,0.2.1
1776100749044135000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,278508549,5.04,66.14961,324.8855,-29,0,0.2.1
1776100749148721000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,278608489,5.04,66.34504,337.0992,-29,0,0.2.1
1776100749250598000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,278708476,5.04125,66.24732,332.2137,-28,0,0.2.1
1776100749342341000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,278808460,5.03375,72.9893,368.855,-28,0,0.2.1
1776100749443018000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,278908509,5.04,66.34504,337.0992,-28,0,0.2.1
1776100749545663000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,279008472,5.04625,66.24732,337.0992,-28,0,0.2.1
1776100749642341000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,279108515,4.8925,71.52366,349.313,-29,0,0.2.1
1776100749742373000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,279208493,5.04,66.34504,332.2137,-29,0,0.2.1
1776100749842609000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,279308540,5.04,66.24732,337.0992,-29,0,0.2.1
1776100749944188000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,279408506,5.04,66.24732,332.2137,-29,0,0.2.1
1776100750042267000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,279508479,5.04,66.34504,307.7863,-29,0,0.2.1
1776100750142427000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,279608506,5.04,66.14961,337.0992,-29,0,0.2.1
1776100750241379000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,279708509,5.04125,66.14961,332.2137,-28,0,0.2.1
1776100750342366000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,279808476,5.04,66.34504,337.0992,-29,0,0.2.1
1776100750442435000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,279908509,5.04,66.34504,337.0992,-28,0,0.2.1
1776100750542453000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,280008479,5.04125,66.24732,337.0992,-35,0,0.2.1
1776100750642476000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,280108543,4.86875,149.3985,727.9389,-29,0,0.2.1
1776100750742381000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,280208496,5.04,66.24732,320,-28,0,0.2.1
1776100750842375000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,280308489,5.04,66.24732,337.0992,-29,0,0.2.1
1776100750942284000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,280408524,5.04125,66.14961,332.2137,-29,0,0.2.1
1776100751042454000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,280508515,5.04,66.24732,332.2137,-28,0,0.2.1
1776100751142417000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,280608507,5.04,66.24732,332.2137,-28,0,0.2.1
1776100751242485000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,280708476,5.045,66.05191,332.2137,-28,0,0.2.1
1776100751342301000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,280808493,5.04,66.34504,337.0992,-29,0,0.2.1
1776100751442613000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,280908546,5.04,66.24732,332.2137,-28,0,0.2.1
1776100751545272000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,281008546,5.04,65.95419,332.2137,-34,0,0.2.1
1776100751648060000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,281108474,4.885,145.4901,713.2824,-29,0,0.2.1
1776100751744777000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,281208486,5.04,66.14961,312.6718,-34,0,0.2.1
1776100751842215000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,281308534,5.04125,65.85648,332.2137,-29,0,0.2.1
1776100751954229000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,281408491,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100752052109000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,281508479,5.04,66.05191,332.2137,-35,0,0.2.1
1776100752148809000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,281608535,5.04125,66.24732,332.2137,-28,0,0.2.1
1776100752244761000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,281708540,5.04125,65.95419,332.2137,-34,0,0.2.1
1776100752352503000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,281808524,5.04125,66.05191,332.2137,-30,0,0.2.1
1776100752464236000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,281908520,5.04,66.14961,324.8855,-35,0,0.2.1
1776100752557406000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,282008517,4.91625,66.24732,337.0992,-35,0,0.2.1
1776100752642517000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,282108611,4.87625,144.4153,703.5114,-35,0,0.2.1
1776100752743715000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,282208506,5.04125,65.95419,332.2137,-30,0,0.2.1
1776100752842631000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,282308476,5.0425,66.14961,332.2137,-29,0,0.2.1
1776100752942214000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,282408549,5.04375,65.75877,332.2137,-30,0,0.2.1
1776100753043677000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,282508509,5.04125,65.95419,332.2137,-35,0,0.2.1
1776100753142594000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,282608535,5.04125,66.05191,332.2137,-30,0,0.2.1
1776100753256237000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,282708471,5.0425,65.75877,332.2137,-30,0,0.2.1
1776100753354029000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,282808563,4.87375,145.0992,708.3969,-35,0,0.2.1
1776100753457549000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,282908515,5.04,65.95419,315.1145,-35,0,0.2.1
1776100753550491000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,283008535,5.04,65.85648,332.2137,-30,0,0.2.1
1776100753642593000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,283108503,5.03375,100.7389,508.0916,-35,0,0.2.1
1776100753766843000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,283208535,5.04125,65.85648,332.2137,-30,0,0.2.1
1776100753856139000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,283308562,4.8425,201.4779,727.9389,-29,0,0.2.1
1776100753969334000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,283408516,5.04125,68.59236,337.0992,-30,0,0.2.1
1776100754046364000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,283508479,4.865,149.1053,725.4962,-36,0,0.2.1
1776100754142867000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,283608458,5.04125,65.95419,320,-29,0,0.2.1
1776100754242306000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,283708522,5.04125,65.95419,332.2137,-30,0,0.2.1
1776100754342238000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,283808479,5.04,65.85648,332.2137,-29,0,0.2.1
1776100754446762000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,283908493,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100754542157000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,284008530,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100754647492000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,284108546,5.04125,65.85648,332.2137,-35,0,0.2.1
1776100754742647000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,284208524,5.04,65.85648,332.2137,-30,0,0.2.1
1776100754845284000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,284308462,5.04,65.85648,332.2137,-30,0,0.2.1
1776100754951073000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,284408530,4.9775,148.7145,725.4962,-30,0,0.2.1
1776100755042459000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,284508497,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100755148700000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,284608520,5.04125,65.75877,315.1145,-30,0,0.2.1
1776100755245413000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,284708476,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100755342394000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,284808476,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100755442826000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,284908497,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100755552648000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,285008524,5.04125,65.85648,332.2137,-29,0,0.2.1
1776100755648774000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,285108546,5.045,65.85648,332.2137,-29,0,0.2.1
1776100755752923000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,285208493,5.04125,65.85648,332.2137,-30,0,0.2.1
1776100755843035000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,285308534,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100755942415000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,285408504,4.87,145.7832,713.2824,-29,0,0.2.1
1776100756043070000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,285508534,5.04,65.75877,332.2137,-29,0,0.2.1
1776100756142423000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,285608468,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100756242442000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,285708489,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100756342425000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,285808493,5.04375,65.75877,332.2137,-30,0,0.2.1
1776100756442341000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,285908497,5.04125,65.75877,332.2137,-29,0,0.2.1
1776100756541768000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,286008524,5.0425,65.75877,332.2137,-29,0,0.2.1
1776100756644215000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,286108545,5.04,65.75877,332.2137,-29,0,0.2.1
1776100756742412000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,286208506,5.04125,65.75877,332.2137,-30,0,0.2.1
1776100756858233000,iotbench/power/wifi01_power/sample,power,wifi01_power,wifi,W2_wifi_idle_quiet_v1,286308509,5.04125,65.56336,320,-30,0,0.2.1
